Id,r00,r01,r02,r03,r04,r05,r06,r07,r08,r09,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26
97,3,75018,"2014-07-02 00:00:00","2014-07-04 12:38:32","2014-07-02 00:00:00",41,11502,42.50000,1,B,1,0,"2014-07-02 00:00:00","PAN PROMO",6,33,,0,1,0.00000,0.00000,7709,0,NULL,NULL,NULL,"Factura B/C B    0001-00075018 De  PAN PROMO"
98,3,298514,"2014-07-02 00:00:00","2014-07-04 12:41:35","2014-07-02 00:00:00",44,11503,33.15000,1,B,1,0,"2014-07-02 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,7710,0,NULL,NULL,NULL,"Factura B/C B    0001-00298514 De  ALMACEN"
99,3,3072014,"2014-07-03 00:00:00","2014-07-04 13:29:39","2014-07-04 00:00:00",47,11527,11104.00000,2,B,1,0,"2014-07-03 00:00:00",MITCHEL,6,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-03072014 De  MITCHEL"
100,6,5,"2014-07-03 00:00:00","2014-07-04 13:51:28","2014-07-03 00:00:00",47,11531,11622.07000,1,X,1," ","2014-07-03 00:00:00",MITCHEL,6,33,0,0,1,11622.07000,NULL,7727,6,NULL,NULL,NULL,"RECIBO  00000005  MITCHEL"
101,3,37,"2014-07-03 00:00:00","2014-07-04 14:57:50","2014-07-03 00:00:00",48,11544,400.00000,1,A,1,0,"2014-07-03 00:00:00",COMBUSTIBLE,6,33,,0,1,0.00000,0.00000,7733,0,NULL,NULL,NULL,"Factura B/C A    0001-00000037 De  COMBUSTIBLE"
102,3,3144,"2014-07-03 00:00:00","2014-07-04 14:58:38","2014-07-03 00:00:00",40,11545,92.00000,1,A,1,0,"2014-07-03 00:00:00","FERRETERIA MENENDEZ",5,26,,0,1,0.00000,0.00000,7734,0,NULL,NULL,NULL,"Factura B/C A    0001-00003144 De  FERRETERIA MENENDEZ"
103,3,7488016,"2014-07-02 00:00:00","2014-07-05 12:29:24","2014-07-02 00:00:00",1,11781,740.60000,2,B,1,0,"2014-07-02 00:00:00","DISTRIBUIDORA EFG",6,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-07488016 De  DISTRIBUIDORA EFG"
104,3,298579,"2014-07-03 00:00:00","2014-07-07 09:37:36","2014-07-03 00:00:00",44,11889,26.75000,1,B,1,0,"2014-07-03 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,7947,0,NULL,NULL,NULL,"Factura B/C B    0001-00298579 De  ALMACEN"
105,3,1,"2014-07-03 00:00:00","2014-07-07 09:38:40","2014-07-03 00:00:00",49,11890,96.90000,1,A,1,0,"2014-07-03 00:00:00",LIBRERIA,1,26,,0,1,0.00000,0.00000,7948,0,NULL,NULL,NULL,"Factura B/C A    0001-00000001 De  LIBRERIA"
106,3,30062014,"2014-07-03 00:00:00","2014-07-07 10:06:57","2014-07-03 00:00:00",50,11905,4120.00000,1,A,1,0,"2014-07-03 00:00:00","TALLER DE ELECTRICIDAD JUAN FR",1,26,,0,1,0.00000,0.00000,7962,0,NULL,NULL,NULL,"Factura B/C A    0001-30062014 De  TALLER DE ELECTRICIDAD JUAN FR"
107,3,152035,"2014-07-04 00:00:00","2014-07-07 10:09:54","2014-07-04 00:00:00",44,11906,496.00000,1,B,1,0,"2014-07-04 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,7963,0,NULL,NULL,NULL,"Factura B/C B    0001-00152035 De  ALMACEN"
108,3,2406,"2014-07-03 00:00:00","2014-07-07 10:13:13","2014-07-03 00:00:00",51,11908,480.00000,1,B,1,0,"2014-07-03 00:00:00",MONTEPIETRA,6,26,,0,1,0.00000,0.00000,7965,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  MONTEPIETRA"
109,3,23369,"2014-07-03 00:00:00","2014-07-07 10:13:53","2014-07-03 00:00:00",44,11910,14.50000,1,B,1,0,"2014-07-03 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,7966,0,NULL,NULL,NULL,"Factura B/C B    0001-00023369 De  ALMACEN"
110,3,3,"2014-07-03 00:00:00","2014-07-07 10:15:06","2014-07-03 00:00:00",52,11911,24.00000,1,B,1,0,"2014-07-03 00:00:00",VERDULERIA,6,26,,0,1,0.00000,0.00000,7967,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  VERDULERIA"
111,3,9361807,"2014-07-03 00:00:00","2014-07-07 10:15:36","2014-07-03 00:00:00",42,11912,56.00000,1,B,1,0,"2014-07-03 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,7968,0,NULL,NULL,NULL,"Factura B/C B    0001-09361807 De  PAN REFRIGERIO"
112,3,710811,"2014-07-03 00:00:00","2014-07-07 10:18:00","2014-07-03 00:00:00",53,11916,45.00000,1,B,1,0,"2014-07-07 00:00:00",FITOSANITARIO,6,26,,0,1,0.00000,0.00000,7971,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  FITOSANITARIO"
113,3,69812,"2014-07-03 00:00:00","2014-07-07 10:19:49","2014-07-03 00:00:00",54,11918,3392.73000,1,B,1,0,"2014-07-07 00:00:00","MITILLI JORGE",6,26,,0,1,0.00000,0.00000,7973,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  MITILLI JORGE"
114,3,17071674,"2014-07-03 00:00:00","2014-07-07 10:27:51","2014-07-03 00:00:00",55,11928,850.00000,1,B,1,0,"2014-07-07 00:00:00","RADI LESCANO",6,26,,0,1,0.00000,0.00000,7982,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  RADI LESCANO"
115,3,9016086,"2014-07-04 00:00:00","2014-07-07 10:28:44","2014-07-04 00:00:00",38,11929,250.00000,1,A,1,0,"2014-07-04 00:00:00","GOMERIA MEDANOS",1,26,,0,1,0.00000,0.00000,7983,0,NULL,NULL,NULL,"Factura B/C A    0001-09016086 De  GOMERIA MEDANOS"
116,6,6,"2014-07-04 00:00:00","2014-07-07 10:29:42","2014-07-04 00:00:00",11,11930,9090.50000,1,X,1," ","2014-07-04 00:00:00",RUPPEL,1,26,0,0,1,9090.50000,NULL,7984,7,NULL,NULL,NULL,"RECIBO  00000006  RUPPEL"
117,3,290,"2014-07-03 00:00:00","2014-07-07 10:31:13","2014-07-03 00:00:00",56,11931,128.00000,1,B,1,0,"2014-07-07 00:00:00","CORREO MEDANOS",6,26,,0,1,0.00000,0.00000,7985,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  CORREO MEDANOS"
118,3,23503,"2014-07-05 00:00:00","2014-07-07 11:45:22","2014-07-05 00:00:00",44,11935,84.00000,1,B,1,0,"2014-07-05 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,7989,0,NULL,NULL,NULL,"Factura B/C B    0001-00023503 De  ALMACEN"
119,3,21755,"2014-06-11 00:00:00","2014-07-07 11:48:28","2014-06-11 00:00:00",49,11936,175.60000,1,A,1,0,"2014-06-11 00:00:00",LIBRERIA,1,26,,0,1,0.00000,0.00000,7990,0,NULL,NULL,NULL,"Factura B/C A    0001-00021755 De  LIBRERIA"
120,3,2551931,"2014-07-04 00:00:00","2014-07-07 11:56:31","2014-07-04 00:00:00",57,11937,125.00000,1,B,1,0,"2014-07-04 00:00:00","REPARTO ZONA MEDANOS",6,26,,0,1,0.00000,0.00000,7991,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  REPARTO ZONA MEDANOS"
121,3,17201,"2014-07-04 00:00:00","2014-07-07 11:57:34","2014-07-04 00:00:00",58,11938,1940.00000,1,B,1,0,"2014-07-04 00:00:00","SERCIOS DE MANTENIMIENTOS MEDA",6,26,,0,1,0.00000,0.00000,7992,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  SERCIOS DE MANTENIMIENTOS MEDA"
122,3,1209,"2014-07-03 00:00:00","2014-07-07 12:04:27","2014-07-03 00:00:00",43,11948,45.00000,1,B,1,0,"2014-07-03 00:00:00",POTENZA,6,33,,0,1,0.00000,0.00000,8001,0,NULL,NULL,NULL,"Factura B/C B    0001-00001209 De  POTENZA"
123,3,23451,"2014-07-04 00:00:00","2014-07-07 12:08:11","2014-07-04 00:00:00",44,11952,36.00000,1,B,1,0,"2014-07-04 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,8005,0,NULL,NULL,NULL,"Factura B/C B    0001-00023451 De  ALMACEN"
124,3,936180,"2014-07-04 00:00:00","2014-07-07 12:08:42","2014-07-04 00:00:00",42,11953,56.00000,1,B,1,0,"2014-07-04 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,8006,0,NULL,NULL,NULL,"Factura B/C B    0001-00936180 De  PAN REFRIGERIO"
125,3,456,"2014-07-04 00:00:00","2014-07-07 12:14:54","2014-07-04 00:00:00",44,11961,79.50000,1,B,1,0,"2014-07-04 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,8012,0,NULL,NULL,NULL,"Factura B/C B    0001-00000456 De  ALMACEN"
126,3,3149,"2014-07-04 00:00:00","2014-07-07 12:15:19","2014-07-04 00:00:00",40,11963,103.50000,1,A,1,0,"2014-07-04 00:00:00","FERRETERIA MENENDEZ",5,26,,0,1,0.00000,0.00000,8013,0,NULL,NULL,NULL,"Factura B/C A    0001-00003149 De  FERRETERIA MENENDEZ"
127,3,7488017,"2014-07-07 00:00:00","2014-07-07 12:40:42","2014-07-07 00:00:00",1,11968,2720.90000,2,B,1,0,"2014-07-07 00:00:00","DISTRIBUIDORA EFG",6,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-07488017 De  DISTRIBUIDORA EFG"
128,3,75121,"2014-07-04 00:00:00","2014-07-07 12:23:08","2014-07-04 00:00:00",41,11971,297.50000,1,B,1,0,"2014-07-04 00:00:00","PAN PROMO",6,33,,0,1,0.00000,0.00000,8020,0,NULL,NULL,NULL,"Factura B/C B    0001-00075121 De  PAN PROMO"
129,3,50106,"2014-07-04 00:00:00","2014-07-07 12:25:57","2014-07-04 00:00:00",42,11972,20.00000,1,B,1,0,"2014-07-04 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,8021,0,NULL,NULL,NULL,"Factura B/C B    0001-00050106 De  PAN REFRIGERIO"
130,3,198,"2014-07-04 00:00:00","2014-07-07 12:32:13","2014-07-04 00:00:00",57,11978,70.00000,1,B,1,0,"2014-07-09 00:00:00","REPARTO ZONA",6,26,,0,1,0.00000,0.00000,8027,0,NULL,NULL,NULL,"Factura B/C B    0001-00000198 De  REPARTO ZONA"
131,3,33,"2014-06-30 00:00:00","2014-07-07 17:15:35","2014-07-30 00:00:00",6,12050,20244.00000,2,A,1,,"2014-08-04 00:00:00","ETCHELECU GRACIELA",1,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000033 De  ETCHELECU GRACIELA"
132,3,34,"2014-07-08 00:00:00","2014-07-08 12:33:12","2014-07-08 00:00:00",59,12215,2250.00000,2,A,1,0,"2014-07-08 00:00:00","CARTIRIO CHRISTIAN",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000034 De  CARTIRIO CHRISTIAN"
133,6,7,"2014-07-08 00:00:00","2014-07-08 12:35:56","2014-07-08 00:00:00",59,12216,2250.00000,1,X,1," ","2014-07-08 00:00:00","CARTIRIO CHRISTIAN",1,26,0,0,1,2250.00000,NULL,8148,8,NULL,NULL,NULL,"RECIBO  00000007  CARTIRIO CHRISTIAN"
134,3,77,"2014-07-07 00:00:00","2014-07-08 13:04:15","2014-07-07 00:00:00",44,12223,1140.00000,1,B,1,0,"2014-07-07 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,8153,0,NULL,NULL,NULL,"Factura B/C B    0001-00000077 De  ALMACEN"
135,3,57,"2014-07-05 00:00:00","2014-07-08 13:20:49","2014-07-05 00:00:00",58,12228,2200.00000,1,B,1,0,"2014-07-05 00:00:00","SERCIOS DE MANTENIMIENTOS MEDA",6,26,,0,1,0.00000,0.00000,8157,0,NULL,NULL,NULL,"Factura B/C B    0001-00000057 De  SERCIOS DE MANTENIMIENTOS MEDA"
136,3,40,"2014-07-07 00:00:00","2014-07-08 13:23:32","2014-07-07 00:00:00",44,12235,40.00000,1,B,1,0,"2014-07-07 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,8158,0,NULL,NULL,NULL,"Factura B/C B    0001-00000040 De  ALMACEN"
137,3,3165,"2014-07-07 00:00:00","2014-07-08 13:24:12","2014-07-07 00:00:00",40,12236,32.00000,1,A,1,0,"2014-07-07 00:00:00","FERRETERIA MENENDEZ",5,26,,0,1,0.00000,0.00000,8159,0,NULL,NULL,NULL,"Factura B/C A    0001-00003165 De  FERRETERIA MENENDEZ"
138,3,75167,"2014-07-05 00:00:00","2014-07-08 14:08:06","2014-07-05 00:00:00",41,12265,59.50000,1,B,1,0,"2014-07-05 00:00:00","PAN PROMO",6,33,,0,1,0.00000,0.00000,8174,0,NULL,NULL,NULL,"Factura B/C B    0001-00075167 De  PAN PROMO"
139,3,303675,"2014-07-06 00:00:00","2014-07-08 14:11:46","2014-07-06 00:00:00",60,12266,1445.53000,1,B,1,0,"2014-07-06 00:00:00",WALMART,6,26,,0,1,0.00000,0.00000,8175,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  WALMART"
140,3,5366,"2014-07-05 00:00:00","2014-07-08 16:43:50","2014-07-05 00:00:00",61,12332,274.00000,1,B,1,0,"2014-07-08 00:00:00",FARGO,6,26,,0,1,0.00000,0.00000,8241,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  FARGO"
141,3,822,"2014-07-01 00:00:00","2014-07-10 08:36:28","2014-07-01 00:00:00",62,12378,9760.00000,2,A,1,0,"2014-07-30 00:00:00","MARTIN PABLO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000822 De  MARTIN PABLO"
142,3,823,"2014-07-01 00:00:00","2014-07-10 08:37:38","2014-07-01 00:00:00",63,12380,32938.50000,2,A,1,0,"2014-07-30 00:00:00","MENESES GRACIELA",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000823 De  MENESES GRACIELA"
143,3,14840,"2014-07-07 00:00:00","2014-07-10 08:39:19","2014-07-07 00:00:00",64,12381,14528.00000,2,A,1,0,"2014-08-02 00:00:00",GENOVESI,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00014840 De  GENOVESI"
144,3,14839,"2014-07-07 00:00:00","2014-07-16 08:36:55","2014-07-07 00:00:00",64,12382,35087.40000,2,A,1,,"2014-08-02 00:00:00",GENOVESI,1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00014839 De  GENOVESI"
145,3,609,"2014-07-05 00:00:00","2014-07-10 08:41:46","2014-07-05 00:00:00",5,12385,24815.00000,2,A,1,,"2014-08-06 00:00:00","BAIER OMAR",1,33,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000609 De  BAIER OMAR"
147,3,3,"2014-06-30 00:00:00","2014-07-10 08:46:09","2014-07-03 00:00:00",66,12388,8085.00000,2,A,1,,"2014-08-01 00:00:00","GRAF MARCELO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000003 De  GRAF MARCELO"
148,3,3784,"2014-06-30 00:00:00","2014-07-10 09:42:09","2014-06-30 00:00:00",67,12406,12415.00000,2,A,1,0,"2014-07-25 00:00:00","MASSA Y MOSQUERA",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00003784 De  MASSA Y MOSQUERA"
149,3,297030,"2014-07-07 00:00:00","2014-07-10 09:31:40","2014-07-07 00:00:00",68,12414,113.99000,1,B,1,0,"2014-07-10 00:00:00",OCA,6,26,,0,1,0.00000,0.00000,8254,0,NULL,NULL,NULL,"Factura B/C B    0001-00297030 De  OCA"
150,3,16232,"2014-07-07 00:00:00","2014-07-10 09:32:27","2014-07-07 00:00:00",52,12415,21.70000,1,B,1,0,"2014-07-10 00:00:00",VERDULERIA,6,26,,0,1,0.00000,0.00000,8255,0,NULL,NULL,NULL,"Factura B/C B    0001-00016232 De  VERDULERIA"
151,6,8,"2014-07-07 00:00:00","2014-07-10 09:33:19","2014-07-07 00:00:00",5,12417,13660.50000,1,X,1," ","2014-07-07 00:00:00","BAIER OMAR",1,26,0,0,1,13660.50000,NULL,8256,9,NULL,NULL,NULL,"RECIBO  00000008  BAIER OMAR"
152,3,1808,"2014-07-05 00:00:00","2014-07-10 09:36:31","2014-07-05 00:00:00",42,12422,42.00000,1,B,1,0,"2014-07-05 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,8261,0,NULL,NULL,NULL,"Factura B/C B    0001-00001808 De  PAN REFRIGERIO"
153,3,10100,"2014-07-08 00:00:00","2014-07-10 12:38:56","2014-07-08 00:00:00",3,12488,6404.18000,2,B,1,0,"2014-07-08 00:00:00","KLEJA REPRESENTACIONES",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-00010100 De  KLEJA REPRESENTACIONES"
154,3,10098,"2014-07-08 00:00:00","2014-07-10 12:39:13","2014-07-08 00:00:00",3,12489,2449.17000,2,B,1,0,"2014-07-08 00:00:00","KLEJA REPRESENTACIONES",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-00010098 De  KLEJA REPRESENTACIONES"
155,3,10105,"2014-07-08 00:00:00","2014-07-10 15:25:18","2014-07-08 00:00:00",3,12522,4134.49000,2,B,1,0,"2014-07-08 00:00:00","KLEJA REPRESENTACIONES",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-00010105 De  KLEJA REPRESENTACIONES"
156,3,136607,"2014-07-08 00:00:00","2014-07-11 09:09:15","2014-07-08 00:00:00",48,12671,400.00000,1,A,1,0,"2014-07-08 00:00:00",COMBUSTIBLE,6,33,,0,1,0.00000,0.00000,8401,0,NULL,NULL,NULL,"Factura B/C A    0001-00136607 De  COMBUSTIBLE"
157,3,298733,"2014-07-07 00:00:00","2014-07-11 09:19:02","2014-07-07 00:00:00",42,12685,23.60000,1,B,1,0,"2014-07-07 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,8413,0,NULL,NULL,NULL,"Factura B/C B    0001-00298733 De  PAN REFRIGERIO"
158,3,1464,"2014-07-07 00:00:00","2014-07-11 09:19:28","2014-07-07 00:00:00",43,12686,182.50000,1,B,1,0,"2014-07-07 00:00:00",POTENZA,6,33,,0,1,0.00000,0.00000,8414,0,NULL,NULL,NULL,"Factura B/C B    0001-00001464 De  POTENZA"
159,3,70714,"2014-07-07 00:00:00","2014-07-11 09:19:55","2014-07-07 00:00:00",39,12687,156.00000,1,A,1,0,"2014-07-07 00:00:00","RICA PRODUCTOS",1,26,,0,1,0.00000,0.00000,8415,0,NULL,NULL,NULL,"Factura B/C A    0001-00070714 De  RICA PRODUCTOS"
160,3,4295,"2014-07-07 00:00:00","2014-07-11 09:23:26","2014-07-07 00:00:00",38,12690,136.00000,1,A,1,0,"2014-07-07 00:00:00","GOMERIA MEDANOS",1,26,,0,1,0.00000,0.00000,8418,0,NULL,NULL,NULL,"Factura B/C A    0001-00004295 De  GOMERIA MEDANOS"
161,3,1455,"2014-07-07 00:00:00","2014-07-11 09:31:27","2014-07-07 00:00:00",43,12702,114.00000,1,B,1,0,"2014-07-07 00:00:00",POTENZA,6,33,,0,1,0.00000,0.00000,8423,0,NULL,NULL,NULL,"Factura B/C B    0001-00001455 De  POTENZA"
162,3,77,"2014-07-07 00:00:00","2014-07-11 09:32:43","2014-07-07 00:00:00",39,12705,237.80000,1,A,1,0,"2014-07-07 00:00:00","RICA PRODUCTOS",1,26,,0,1,0.00000,0.00000,8425,0,NULL,NULL,NULL,"Factura B/C A    0001-00000077 De  RICA PRODUCTOS"
163,3,180,"2014-07-07 00:00:00","2014-07-11 09:33:55","2014-07-07 00:00:00",42,12707,56.00000,1,B,1,0,"2014-07-07 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,8426,0,NULL,NULL,NULL,"Factura B/C B    0001-00000180 De  PAN REFRIGERIO"
164,6,9,"2014-07-11 00:00:00","2014-07-12 11:55:26","2014-07-11 00:00:00",4,13038,41835.50000,1,X,1," ","2014-07-11 00:00:00","arana juan carlos",1,26,0,0,1,41835.50000,NULL,8599,10,NULL,NULL,NULL,"RECIBO  00000009  arana juan carlos"
165,3,50288,"2014-07-08 00:00:00","2014-07-12 12:14:21","2014-07-08 00:00:00",52,13045,759.00000,1,B,1,0,"2014-07-08 00:00:00",VERDULERIA,6,26,,0,1,0.00000,0.00000,8606,0,NULL,NULL,NULL,"Factura B/C B    0001-00050288 De  VERDULERIA"
166,3,75331,"2014-07-08 00:00:00","2014-07-12 12:15:05","2014-07-08 00:00:00",42,13046,34.00000,1,B,1,0,"2014-07-08 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,8607,0,NULL,NULL,NULL,"Factura B/C B    0001-00075331 De  PAN REFRIGERIO"
167,3,7191298,"2014-07-08 00:00:00","2014-07-12 12:16:01","2014-07-08 00:00:00",69,13047,500.00000,1,B,1,0,"2014-07-08 00:00:00",TABLAS,6,26,,0,1,0.00000,0.00000,8608,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  TABLAS"
168,3,366,"2014-07-08 00:00:00","2014-07-12 12:20:54","2014-07-08 00:00:00",61,13052,113.00000,1,B,1,0,"2014-07-08 00:00:00",FARGO,6,26,,0,1,0.00000,0.00000,8612,0,NULL,NULL,NULL,"Factura B/C B    0001-00000366 De  FARGO"
169,3,76045,"2014-07-08 00:00:00","2014-07-12 12:21:35","2014-07-08 00:00:00",70,13053,2.00000,1,B,1,0,"2014-07-08 00:00:00",FERRETERIA,6,26,,0,1,0.00000,0.00000,8613,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  FERRETERIA"
170,3,7191299,"2014-07-08 00:00:00","2014-07-12 12:22:11","2014-07-08 00:00:00",69,13054,500.00000,1,B,1,0,"2014-07-08 00:00:00",TABLAS,6,26,,0,1,0.00000,0.00000,8614,0,NULL,NULL,NULL,"Factura B/C B    0001-07191299 De  TABLAS"
171,3,302,"2014-07-07 00:00:00","2014-07-12 12:23:39","2014-07-07 00:00:00",44,13056,171.00000,1,B,1,0,"2014-07-07 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,8616,0,NULL,NULL,NULL,"Factura B/C B    0001-00000302 De  ALMACEN"
172,3,75330,"2014-07-08 00:00:00","2014-07-12 12:24:37","2014-07-08 00:00:00",41,13058,59.50000,1,B,1,0,"2014-07-08 00:00:00","PAN PROMO",6,33,,0,1,0.00000,0.00000,8618,0,NULL,NULL,NULL,"Factura B/C B    0001-00075330 De  PAN PROMO"
173,3,1111,"2014-07-08 00:00:00","2014-07-12 12:25:06","2014-07-08 00:00:00",44,13059,34.00000,1,B,1,0,"2014-07-08 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,8619,0,NULL,NULL,NULL,"Factura B/C B    0001-00001111 De  ALMACEN"
174,3,1299,"2014-07-08 00:00:00","2014-07-12 12:25:30","2014-07-08 00:00:00",69,13060,250.00000,1,B,1,0,"2014-07-08 00:00:00",TABLAS,6,26,,0,1,0.00000,0.00000,8620,0,NULL,NULL,NULL,"Factura B/C B    0001-00001299 De  TABLAS"
175,3,72209,"2014-07-08 00:00:00","2014-07-12 12:28:50","2014-07-08 00:00:00",57,13063,125.00000,1,B,1,0,"2014-07-13 00:00:00","REPARTO ZONA",6,26,,0,1,0.00000,0.00000,8623,0,NULL,NULL,NULL,"Factura B/C B    0001-00072209 De  REPARTO ZONA"
176,3,34550,"2014-07-08 00:00:00","2014-07-12 12:30:47","2014-07-08 00:00:00",71,13065,72.00000,1,B,1,0,"2014-07-13 00:00:00",AGUA,6,26,,0,1,0.00000,0.00000,8625,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  AGUA"
177,3,10099,"2014-07-08 00:00:00","2014-07-12 12:59:02","2014-07-08 00:00:00",3,13070,4983.98000,2,B,1,0,"2014-07-08 00:00:00","KLEJA REPRESENTACIONES",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-00010099 De  KLEJA REPRESENTACIONES"
178,3,10107,"2014-07-08 00:00:00","2014-07-12 12:59:23","2014-07-08 00:00:00",3,13071,449.90000,2,B,1,0,"2014-07-08 00:00:00","KLEJA REPRESENTACIONES",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C B    0001-00010107 De  KLEJA REPRESENTACIONES"
179,3,8,"2014-07-10 00:00:00","2014-07-12 12:50:57","2014-07-10 00:00:00",69,13083,100.00000,1,B,1,0,"2014-07-10 00:00:00",TABLAS,6,26,,0,1,0.00000,0.00000,8635,0,NULL,NULL,NULL,"Factura B/C B    0001-00000008 De  TABLAS"
180,3,809,"2014-07-10 00:00:00","2014-07-12 12:59:01","2014-07-10 00:00:00",42,13090,56.00000,1,B,1,0,"2014-07-10 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,8642,0,NULL,NULL,NULL,"Factura B/C B    0001-00000809 De  PAN REFRIGERIO"
181,3,121344,"2014-07-08 00:00:00","2014-07-12 13:03:43","2014-07-08 00:00:00",72,13093,1236.00000,1,B,1,0,"2014-07-12 00:00:00","SAL MEDANOS",6,26,,0,1,0.00000,0.00000,8645,0,NULL,NULL,NULL,"Factura B/C B    0001-00000000 De  SAL MEDANOS"
182,3,93,"2014-07-08 00:00:00","2014-07-12 13:05:23","2014-07-08 00:00:00",42,13094,56.00000,1,B,1,0,"2014-07-08 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,8646,0,NULL,NULL,NULL,"Factura B/C B    0001-00000093 De  PAN REFRIGERIO"
183,3,23559,"2014-07-08 00:00:00","2014-07-12 13:06:18","2014-07-08 00:00:00",44,13095,24.00000,1,B,1,0,"2014-07-08 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,8647,0,NULL,NULL,NULL,"Factura B/C B    0001-00023559 De  ALMACEN"
184,3,75332,"2014-07-08 00:00:00","2014-07-12 13:07:02","2014-07-08 00:00:00",41,13096,85.00000,1,B,1,0,"2014-07-08 00:00:00","PAN PROMO",6,33,,0,1,0.00000,0.00000,8648,0,NULL,NULL,NULL,"Factura B/C B    0001-00075332 De  PAN PROMO"
185,3,23605,"2014-07-08 00:00:00","2014-07-12 13:07:40","2014-07-08 00:00:00",44,13097,16.50000,1,B,1,0,"2014-07-08 00:00:00",ALMACEN,6,33,,0,1,0.00000,0.00000,8649,0,NULL,NULL,NULL,"Factura B/C B    0001-00023605 De  ALMACEN"
186,3,21416,"2014-07-08 00:00:00","2014-07-12 13:28:26","2014-07-08 00:00:00",49,13129,104.00000,1,A,1,0,"2014-07-08 00:00:00",LIBRERIA,1,26,,0,1,0.00000,0.00000,8679,0,NULL,NULL,NULL,"Factura B/C A    0001-00021416 De  LIBRERIA"
187,3,298800,"2014-07-08 00:00:00","2014-07-12 13:28:50","2014-07-08 00:00:00",42,13130,29.00000,1,B,1,0,"2014-07-08 00:00:00","PAN REFRIGERIO",6,33,,0,1,0.00000,0.00000,8680,0,NULL,NULL,NULL,"Factura B/C B    0001-00298800 De  PAN REFRIGERIO"
